8, 3900, 0.2671327126434223, {'alpha': 1000}
8, 3901, 0.2641930914819412, {'alpha': 1000}
8, 3300, 0.23852258313611954, {'alpha': 1000}
8, 3600, 0.08094954976767106, {'alpha': 10000}
8, 3000, 0.40283718549933606, {'alpha': 1000}
8, 2400, 0.5278555969187825, {'alpha': 100}
8, 2100, 0.19976728848365682, {'alpha': 1000}
8, 2700, 0.08231843020294202, {'alpha': 10000}
8, 1500, 0.16170958678152256, {'alpha': 1000}
8, 1800, 0.2767379290009146, {'alpha': 1000}
8, 3902, 0.23666298743490835, {'alpha': 1000}
8, 3301, 0.2094424230262885, {'alpha': 1000}
8, 3601, 0.49198421972379264, {'alpha': 1000}
8, 3001, 0.22345851317969512, {'alpha': 1000}
8, 2101, 0.21495181780047673, {'alpha': 1000}
8, 2401, 0.5774261355527802, {'alpha': 100}
8, 2701, 0.2484721984898071, {'alpha': 1000}
8, 1501, 0.2961029971951823, {'alpha': 1000}
8, 1801, 0.28088329609809276, {'alpha': 1000}
8, 900, 0.03704072362895252, {'alpha': 10000}
8, 0, 0.21069402597883272, {'alpha': 1000}
8, 600, 0.3593305877910395, {'alpha': 1000}
8, 1200, 0.1885914412973076, {'alpha': 1000}
8, 300, 0.27138387803791253, {'alpha': 1000}
8, 3903, 0.2862748028933151, {'alpha': 1000}
8, 3302, 0.21955833705996786, {'alpha': 1000}
8, 3002, 0.2333375278047408, {'alpha': 1000}
8, 3602, 0.5164635552242894, {'alpha': 1000}
8, 2102, 0.2813165972794807, {'alpha': 1000}
8, 2402, 0.5746584158061602, {'alpha': 100}
8, 2702, 0.29909915257642, {'alpha': 1000}
8, 1502, 0.30742180562384525, {'alpha': 1000}
8, 1802, 0.2949876498993248, {'alpha': 1000}
8, 901, 0.04210284687876983, {'alpha': 10000}
8, 601, 0.4938206330594115, {'alpha': 1000}
8, 1, 0.20006181011299284, {'alpha': 1000}
8, 1201, 0.18121538997887357, {'alpha': 1000}
8, 301, 0.28040952398195895, {'alpha': 1000}
8, 3904, 0.2401249021287833, {'alpha': 1000}
8, 3303, 0.21270558269868003, {'alpha': 1000}
8, 3603, 0.24403661869970017, {'alpha': 1000}
8, 3003, 0.18886075306438208, {'alpha': 1000}
8, 2103, 0.2746900293688404, {'alpha': 1000}
8, 2403, 0.5681709470794574, {'alpha': 100}
8, 2703, 0.3109369292482629, {'alpha': 1000}
8, 1503, 0.30340659518153934, {'alpha': 1000}
8, 1803, 0.20094649394108524, {'alpha': 1000}
8, 902, 0.03866320483175999, {'alpha': 10000}
8, 2, 0.17745240955896996, {'alpha': 1000}
8, 602, 0.48098008092069117, {'alpha': 1000}
8, 1202, 0.15170841971654236, {'alpha': 1000}
8, 302, 0.28029896981652475, {'alpha': 1000}
8, 3905, 0.20384376510548458, {'alpha': 1000}
8, 3304, 0.21670877357672702, {'alpha': 1000}
8, 3004, 0.21819494661370006, {'alpha': 1000}
8, 3604, 0.2435488448076335, {'alpha': 1000}
8, 2104, 0.3308431429903408, {'alpha': 100}
8, 2404, 0.1887448274746888, {'alpha': 1000}
8, 2704, 0.29888923870302936, {'alpha': 100}
8, 1504, 0.2748362265878201, {'alpha': 1000}
8, 1804, 0.23688278406106225, {'alpha': 1000}
8, 903, 0.03809653510038364, {'alpha': 10000}
8, 3, 0.1985793259308297, {'alpha': 1000}
8, 603, 0.4990510681983941, {'alpha': 1000}
8, 1203, 0.11568899888064943, {'alpha': 1000}
8, 3906, 0.24882253083093403, {'alpha': 1000}
8, 303, 0.26602419411748, {'alpha': 1000}
8, 3305, 0.206320662090507, {'alpha': 1000}
8, 3005, 0.22579589895589428, {'alpha': 1000}
8, 3605, 0.10604611574350609, {'alpha': 1000}
8, 2105, 0.2972048417914971, {'alpha': 1000}
8, 2405, 0.15138364510986707, {'alpha': 1000}
8, 2705, 0.26618787977690633, {'alpha': 1000}
8, 1505, 0.2702076507193684, {'alpha': 1000}
8, 1805, 0.24070787436488664, {'alpha': 1000}
8, 3907, 0.25256061162274535, {'alpha': 1000}
8, 904, 0.04089100168733258, {'alpha': 10000}
8, 4, 0.420674882233406, {'alpha': 1000}
8, 604, 0.48892389040350953, {'alpha': 100}
8, 1204, 0.12896792538003415, {'alpha': 1000}
8, 304, 0.21392232467349753, {'alpha': 1000}
8, 3306, 0.18400535969540985, {'alpha': 1000}
8, 3006, 0.49039444004803123, {'alpha': 1000}
8, 3606, 0.13651932373258943, {'alpha': 1000}
8, 2106, 0.3086130347304657, {'alpha': 1000}
8, 2406, 0.10223806864168912, {'alpha': 1000}
8, 2706, 0.3190030142470367, {'alpha': 1000}
8, 1506, 0.24932539570832646, {'alpha': 1000}
8, 1806, 0.08435701866778655, {'alpha': 10000}
8, 3908, 0.44616324880646274, {'alpha': 1000}
8, 905, 0.34767024189863105, {'alpha': 1000}
8, 5, 0.4286539706965194, {'alpha': 1000}
8, 605, 0.397434151043698, {'alpha': 1000}
8, 1205, 0.34428547933591913, {'alpha': 1000}
8, 305, 0.44974627696269065, {'alpha': 1000}
8, 3307, 0.1665564518556658, {'alpha': 1000}
8, 3007, 0.20870345135821858, {'alpha': 1000}
8, 3607, 0.14619395365580498, {'alpha': 1000}
8, 2107, 0.2432566292037898, {'alpha': 1000}
8, 2407, 0.11879665088966221, {'alpha': 1000}
8, 3909, 0.3353018540640797, {'alpha': 1000}
8, 2707, 0.3070082147451214, {'alpha': 1000}
