8, 75547, 0.09608336803774906, {'alpha': 1000}
8, 19056, 0.0941123289411446, {'alpha': 1000}
8, 22440, 0.054084034202602264, {'alpha': 1000}
8, 77944, 0.11057557979991475, {'alpha': 10000}
8, 57697, 0.17839901651643844, {'alpha': 1000}
8, 42228, 0.09291334049736655, {'alpha': 1000}
8, 10671, -0.04422296557736928, {'alpha': 1000}
8, 56639, 0.020540191319319934, {'alpha': 1000}
8, 47499, 0.027985120962747634, {'alpha': 1000}
8, 63313, -0.009268189113256244, {'alpha': 1000}
8, 62094, 0.08377979756811024, {'alpha': 10000}
8, 41664, 0.09370640924152855, {'alpha': 1000}
8, 5044, 0.08905502101790203, {'alpha': 1000}
8, 45158, 0.019347995134506978, {'alpha': 10000}
8, 48592, 0.07020058951467353, {'alpha': 1000}
8, 11010, 0.012759673233939624, {'alpha': 1000}
8, 9425, 0.08476127690947159, {'alpha': 1000}
8, 72643, 0.07839228776392462, {'alpha': 10000}
8, 12879, 0.05585220252784766, {'alpha': 10000}
8, 24293, 0.027478120884875973, {'alpha': 1000}
8, 1790, 0.06348287725642815, {'alpha': 1000}
8, 4134, 0.045799332747203145, {'alpha': 1000}
8, 42476, 0.10540624812514855, {'alpha': 1000}
8, 53195, 0.0789764074615247, {'alpha': 1000}
8, 45367, 0.10979262508278448, {'alpha': 1000}
8, 48604, 0.08953458128024842, {'alpha': 1000}
8, 58534, 0.07475205827907754, {'alpha': 1000}
8, 19507, 0.12067199382735244, {'alpha': 1000}
8, 50851, 0.03900316951089754, {'alpha': 1000}
8, 46042, 0.11810551760246558, {'alpha': 1000}
8, 82469, 0.07370478144033409, {'alpha': 1000}
8, 5747, 0.08434472732526285, {'alpha': 1000}
8, 45720, 0.1717473083168989, {'alpha': 1000}
8, 7494, 0.05465357923840597, {'alpha': 10000}
8, 72646, 0.061782267309220026, {'alpha': 1000}
8, 53631, 0.08850767659877481, {'alpha': 1000}
8, 5413, 0.11236121235153487, {'alpha': 1000}
8, 23817, 0.08513304851641389, {'alpha': 1000}
8, 77473, 0.04744623631662785, {'alpha': 10000}
8, 49417, 0.03544076746977033, {'alpha': 1000}
8, 44777, 0.10402430203867805, {'alpha': 1000}
8, 50385, 0.03674666054993845, {'alpha': 10000}
8, 11289, 0.040241093048510104, {'alpha': 1000}
8, 50799, 0.053718295392452424, {'alpha': 1000}
8, 41766, 0.009085527889947674, {'alpha': 1000}
8, 1929, 0.15784079791466105, {'alpha': 1000}
8, 76291, 0.04753793636950453, {'alpha': 10000}
8, 12907, -0.008827889923197026, {'alpha': 10000}
8, 61236, 0.02262667607661544, {'alpha': 1000}
8, 43948, 0.05622025430245564, {'alpha': 1000}
8, 27023, 0.11728746017535227, {'alpha': 1000}
8, 77335, 0.09717925979824248, {'alpha': 1000}
8, 60383, 0.05933777453000316, {'alpha': 1000}
8, 48740, 0.03547710695054924, {'alpha': 10000}
8, 48694, 0.11853179890378217, {'alpha': 10000}
8, 27046, 0.11177264627652472, {'alpha': 1000}
8, 5030, 0.11206184653481359, {'alpha': 1000}
8, 42344, 0.11605259894607665, {'alpha': 1000}
8, 45339, 0.11827533247429257, {'alpha': 1000}
8, 64616, 0.0840979978369856, {'alpha': 1000}
8, 6669, 0.04207646555137843, {'alpha': 1000}
8, 51473, 0.04718998943893635, {'alpha': 1000}
8, 53558, 0.11281126692839451, {'alpha': 1000}
8, 45312, 0.05819272312770442, {'alpha': 10000}
8, 62476, 0.08211271223396616, {'alpha': 10000}
8, 4147, 0.08651509116695534, {'alpha': 1000}
8, 1393, 0.1367518104747778, {'alpha': 1000}
8, 53620, 0.09801669936770369, {'alpha': 1000}
8, 6687, 0.006055757335576278, {'alpha': 1000}
8, 62118, 0.022999963810347787, {'alpha': 1000}
8, 42957, 0.06733606560521099, {'alpha': 1000}
